id,text,label,text_id_su,text_su_id,text_id_ja,text_ja_id,text_id_en,text_en_id,text_MS_id_en,text_MS_en_id,verdict_id,verdict_su,verdict_ja,verdict_en,verdict_MS_en
466,"Tempatnya nyaman, sangat windy tapi sejuk juga. Konsep tempatnya bagus, vip roomnya keren sekali. Instagramable banget deh tempatnya. Cocok untuk nongkrong-nongkrong bareng teman, keluarga, pacar. Makanannya juga not bad, dan harganya juga terjangkau. Mbak kasirnya waktu itu ramah sekali.",positive,"Tempatna nyaman, angin pisan tapi ogé tiis. Konsep tempatna alus, kamar VIP pisan keren. Tempatna Instagrammable pisan. Cocog jeung nongkrong jeung babaturan, kulawarga, kabogoh. dahareun oge teu goréng, sarta hargana ogé affordable. Kasir dina waktos éta ramah pisan.","Tempatnya nyaman, anginnya juga sejuk. Konsep tempatnya bagus, ruang VIP-nya juga keren. Tempatnya Instagramable banget. Cocok buat nongkrong bareng temen, keluarga, pacar. Makanannya juga lumayan, harganya juga terjangkau. Kasirnya waktu itu ramah banget.","Panggonane nyaman, angin banget nanging uga adhem. Konsep panggonan iku apik, kamar VIP banget kelangan. Panggonan banget Instagrammable. Cocog kanggo nongkrong karo kanca, kulawarga, pacar. Panganan uga ora ala, lan regane uga terjangkau. Kasir wektu iku ramah banget.","Tempatnya nyaman, anginnya juga kencang tapi juga dingin. Konsep tempatnya bagus, ruang VIP-nya keren banget. Tempat yang Instagramable banget. Cocok buat nongkrong bareng teman, keluarga, pacar. Makanannya juga lumayan, dan harganya terjangkau. Kasirnya waktu itu ramah banget.","The place is comfortable, very windy but also cool. The concept of the place is good, the VIP room is very cool. The place is very Instagrammable. Suitable for hanging out with friends, family, girlfriends. The food is also not bad, and the price is also affordable. The cashier at that time was very friendly.","Tempatnya nyaman, anginnya juga sejuk. Konsep tempatnya bagus, ruang VIP-nya juga keren. Tempatnya Instagramable banget. Cocok buat nongkrong bareng temen, keluarga, pacar. Makanannya juga lumayan, harganya juga terjangkau. Kasirnya waktu itu ramah banget.","The place is comfortable, very windy but cool too. The concept of the place is good, the vip room is very cool. It's a very Instagrammable place. Suitable for hanging out with friends, family, girlfriends. The food is also not bad, and the price is also affordable. The cashier at that time was very friendly.","Tempatnya nyaman, sangat berangin tetapi juga sejuk. Konsep tempatnya bagus, ruang vip sangat keren. Ini adalah tempat yang sangat Instagrammable. Cocok untuk nongkrong bersama teman, keluarga, pacar. Makanannya juga lumayan, dan harganya juga terjangkau. Kasir saat itu sangat ramah.",,2,2,2,1
467,Saya sekeluarga sedang cari tempat makan habis nonton. Kami bosan makan di resto / kafe di mal. Tiba-tiba terlihat resto di kanan jalan. Sudah lama kami tidak makan kari. Mampirlah kami ke resto yang tergolong kecil hanya 9 meja. Ternyata enak tempat dan makanannya.,positive,Abdi sareng kulawarga milarian tempat tuang saatos nonton pilem. Urang bosen dahar di restoran/kafe di mall. Ujug-ujug urang nempo réstoran di sisi katuhu jalan. Geus lila urang kari. Urang dieureunkeun ku réstoran éta relatif leutik kalawan ukur 9 méja. Tétéla éta tempat jeung kadaharan éta nikmat.,Saya dan keluarga sedang mencari tempat makan setelah menonton film. Kami bosan makan di restoran/kafe di mal. Tiba-tiba kami melihat sebuah restoran di sisi kanan jalan. Sudah lama kami tidak makan kari. Kami mampir ke restoran yang relatif kecil dengan hanya 9 meja. Ternyata tempat dan makanannya lezat.,Aku lan keluargaku golek papan kanggo mangan sakwise nonton film. Bosen mangan ing restoran/kafe ing mall. Dumadakan kita weruh restoran ing sisih tengen dalan. Wis suwe ora kari. We mandegake dening Restaurant sing relatif cilik karo mung 9 Tabel. Pranyata papan lan panganane enak.,Saya dan keluarga sedang mencari tempat makan setelah menonton film. Bosan makan di restoran/kafe di mal. Tiba-tiba kami melihat sebuah restoran di sisi kanan jalan. Sudah lama tidak makan kari. Kami mampir ke restoran yang relatif kecil dengan hanya 9 meja. Ternyata tempat dan makanannya lezat.,My family and I were looking for a place to eat after watching a movie. We were bored of eating at restaurants/cafes in the mall. Suddenly we saw a restaurant on the right side of the road. It had been a long time since we had curry. We stopped by a restaurant that was relatively small with only 9 tables. It turned out that the place and food were delicious.,Saya dan keluarga sedang mencari tempat makan setelah menonton film. Kami bosan makan di restoran/kafe di mal. Tiba-tiba kami melihat sebuah restoran di sisi kanan jalan. Sudah lama kami tidak makan kari. Kami mampir ke sebuah restoran yang relatif kecil dengan hanya 9 meja. Ternyata tempat dan makanannya lezat.,My family and I were looking for a place to eat after watching. We are tired of eating in a restaurant/café in the mall. Suddenly you can see a restaurant on the right side of the road. We haven't eaten curry in a long time. We stopped by a restaurant that was relatively small with only 9 tables. It turned out that the place and food were delicious.,Saya dan keluarga saya sedang mencari tempat makan setelah menonton. Kami lelah makan di restoran/kafe di mal. Tiba-tiba Anda bisa melihat sebuah restoran di sisi kanan jalan. Kami sudah lama tidak makan kari. Kami mampir ke sebuah restoran yang relatif kecil dengan hanya 9 meja. Ternyata tempat dan makanannya enak.,,1,1,1,1
469,Paling kesal kalau ada orang mengobrol di jalan sambil motoran apalagi kalau jalannya sempit,negative,"Anu paling ngaganggu nyaéta nalika jalma ngobrol di jalan bari naék motor, khususna upami jalanna sempit.","Yang paling menyebalkan adalah kalau ada yang ngobrol di jalan sambil naik motor, apalagi kalau jalannya sempit.","Sing paling ngganggu yaiku yen wong ngobrol ing dalan nalika numpak sepedha motor, utamane yen dalane sempit.","Yang paling menyebalkan adalah orang ngobrol di jalan sambil mengendarai sepeda motor, apalagi jika jalannya sempit.","The most annoying thing is when people chat on the road while riding their motorbikes, especially if the road is narrow.","Yang paling menyebalkan adalah kalau ada yang ngobrol di jalan sambil naik motor, apalagi kalau jalannya sempit.","It's most annoying if someone chats on the road while riding a motorcycle, especially if the road is narrow","Paling menyebalkan jika seseorang mengobrol di jalan sambil mengendarai sepeda motor, apalagi jika jalannya sempit",,1,2,1,1
470,Makan bakso sambil ngobrol sama teman teman. Tempatnya asik buat makan. Harganya tidak terlalu mahal.,positive,Dahar bakso bari ngobrol jeung babaturan. Tempatna asik dahar. Hargana teu mahal teuing.,Makan bakso sambil ngobrol sama temen. Tempatnya asik buat makan. Harganya juga nggak terlalu mahal.,Mangan bakso sinambi ngobrol karo kanca-kanca. Panggonan sing nyenengake kanggo mangan. Regane ora larang banget.,Makan bakso sambil ngobrol dengan teman. Tempat makan yang asyik. Harganya juga tidak terlalu mahal.,Eat meatballs while chatting with friends. The place is fun to eat. The price is not too expensive.,Makan bakso sambil ngobrol sama teman. Tempatnya asyik buat makan. Harganya juga nggak terlalu mahal.,Eat meatballs while chatting with friends. The place is nice to eat. The price is not too expensive.,Makan bakso sambil mengobrol dengan teman. Tempatnya enak untuk dimakan. Harganya tidak terlalu mahal.,,2,2,2,2
471,"Kalau ada pulsa segudang, akan mengaktifkan wifi buat semua orang biar bisa internetan",positive,"Upami anjeun gaduh seueur kiridit, anjeun bakal ngaktifkeun WiFi kanggo sadayana supados tiasa nganggo internét.","Jika Anda punya banyak pulsa, Anda akan mengaktifkan WiFi agar semua orang bisa menggunakan internet.","Yen sampeyan duwe kredit akeh, sampeyan bakal ngaktifake WiFi kanggo kabeh wong supaya bisa nggunakake internet.","Jika Anda punya banyak pulsa, Anda akan mengaktifkan WiFi agar semua orang bisa menggunakan internet.","If you have a lot of credit, you will activate WiFi for everyone so they can use the internet.","Jika Anda memiliki banyak pulsa, Anda akan mengaktifkan WiFi untuk semua orang sehingga mereka dapat menggunakan internet.","If there is a myriad of credit, it will activate wifi for everyone so that they can access the internet","Jika ada segudang pulsa, itu akan mengaktifkan wifi untuk semua orang sehingga mereka dapat mengakses internet",1,1,1,1,1
473,Saatnya membuat karya visual 360 derajat dengan samsung! Ikuti langkah mudah di video ini.,neutral,Waktosna pikeun nyiptakeun karya visual 360-gelar sareng Samsung! Turutan léngkah-léngkah anu gampang dina pidéo ieu.,Saatnya menciptakan mahakarya visual 360 derajat dengan Samsung! Ikuti langkah-langkah mudah dalam video ini.,Wektu kanggo nggawe karya visual 360 derajat karo Samsung! Tindakake langkah-langkah gampang ing video iki.,Saatnya menciptakan mahakarya visual 360 derajat dengan Samsung! Ikuti langkah-langkah mudah dalam video ini.,It's time to create a 360-degree visual masterpiece with Samsung! Follow the easy steps in this video.,Saatnya menciptakan mahakarya visual 360 derajat dengan Samsung! Ikuti langkah-langkah mudah dalam video ini.,It's time to create a 360-degree visual masterpiece with samsung! Follow the simple steps in this video.,Saatnya membuat mahakarya visual 360 derajat dengan samsung! Ikuti langkah-langkah sederhana dalam video ini.,,2,2,2,2
475,Bandung di-mana macet. Jatinangor juga seperti tol brexit. Bisa pingsan dalem mobil kelamaan menunggu.,negative,Bandung macet dimana-mana. Jatinangor oge ibarat tol Brexit. Anjeun tiasa pingsan dina mobil ngantosan panjang teuing.,Kemacetan di Bandung ada di mana-mana. Jatinangor juga seperti jalan tol Brexit. Anda bisa pingsan di dalam mobil karena menunggu terlalu lama.,Bandung macet nang endi-endi. Jatinangor uga kaya tol Brexit. Sampeyan bisa semaput ing mobil ngenteni suwe banget.,Bandung macet di mana-mana. Jatinangor juga seperti jalan tol Brexit. Anda bisa pingsan di dalam mobil jika menunggu terlalu lama.,Bandung is congested everywhere. Jatinangor is also like a Brexit toll road. You could faint in the car waiting too long.,Bandung macet di mana-mana. Jatinangor juga seperti jalan tol Brexit. Anda bisa pingsan di dalam mobil jika menunggu terlalu lama.,Bandung is jammed everywhere. Jatinangor is also like the Brexit toll road. You can get out of the car and wait for it.,Bandung macet di mana-mana. Jatinangor juga seperti jalan tol Brexit. Anda bisa keluar dari mobil dan menunggunya.,,1,1,1,1
476,"Perjalanan kali ini dalam rangka urusan mencari tempat yang rekomendasi untuk klien kami. Jarak tempuh dari bandung kota cukup jauh memang, tetapi hal tersebut bisa terbayar dengan pemandangan yang yang cantik di waktu malam dan makan malam dengan makanan dan pelayanan okay.",positive,"Perjalanan ieu pikeun milarian tempat anu disarankeun pikeun klien kami. Jarak ti kota Bandung rada jauh, tapi bisa kabayar ku pintonan éndah peuting jeung dinner jeung dahareun oke jeung layanan.","Perjalanan ini untuk mencari tempat-tempat yang direkomendasikan bagi klien kami. Jaraknya dari kota Bandung memang cukup jauh, tetapi dapat terbayar dengan pemandangan yang indah di malam hari dan makan malam dengan makanan dan pelayanan yang baik.","Trip iki kanggo golek panggonan dianjurake kanggo klien kita. Jarak saka kutha Bandung cukup adoh, nanging bisa dibayar kanthi pemandangan sing apik ing wayah wengi lan nedha bengi kanthi panganan lan layanan sing oke.","Perjalanan ini untuk mencari tempat yang direkomendasikan bagi klien kami. Jaraknya dari kota Bandung memang cukup jauh, tetapi dapat terbayar dengan pemandangan yang indah di malam hari dan makan malam dengan makanan dan pelayanan yang baik.","This trip was in order to find a recommended place for our client. The distance from Bandung city is quite far, but it can be paid off with a beautiful view at night and dinner with okay food and service.","Perjalanan ini dalam rangka mencari tempat yang direkomendasikan untuk klien kami. Jaraknya dari kota Bandung memang cukup jauh, tetapi dapat terbayar dengan pemandangan yang indah di malam hari dan makan malam dengan makanan dan pelayanan yang baik.","This trip is in the context of finding a recommended place for our clients. The distance from Bandung city is quite far indeed, but it can be paid off with a beautiful view at night and dinner with food and service okay.","Perjalanan ini dalam konteks menemukan tempat yang direkomendasikan untuk klien kami. Jarak dari kota Bandung memang cukup jauh, namun bisa terbayar dengan pemandangan indah di malam hari dan makan malam dengan makanan dan pelayanan oke.",,2,2,2,2
478,"Wifi di sini selalu eror, makanan dan minuman agak mahal, lumpiah goreng asin sekali, teh susu hanya sedikit enak, lama sekali untuk pesanan",negative,"Wifi di dieu sok turun, dahareun jeung inuman rada mahal, lumpia goreng asin pisan, milk tea ngan rada ngeunah, lila meunang pesenan.","Wifi selalu jelek di sini, makanan dan minuman cukup mahal, lumpia gorengnya sangat asin, teh susunya hanya sedikit gurih, butuh waktu lama untuk mendapatkan pesanan.","Wifi ing kene tansah mudhun, panganan lan omben-omben rada larang, lumpia goreng asin banget, teh susu mung enak, butuh wektu suwe kanggo entuk pesenan.","Wifi di sini selalu mati, makanan dan minumannya cukup mahal, lumpia gorengnya terlalu asin, teh susunya enak sekali, butuh waktu lama untuk mendapatkan pesanan.","Wifi here is always down, food and drinks are a bit pricey, fried spring rolls are very salty, milk tea is only slightly tasty, takes a long time to get orders","Wifi di sini selalu mati, makanan dan minuman agak mahal, lumpia gorengnya sangat asin, teh susunya hanya sedikit enak, butuh waktu lama untuk mendapatkan pesanan","The wifi here is always wrong, food and drinks are a bit expensive, fried spring rolls are very salty, milk tea is only slightly good, it takes a long time to order","Wifi di sini selalu salah, makanan dan minuman agak mahal, lumpia goreng sangat asin, teh susu hanya sedikit enak, butuh waktu lama untuk memesan",,2,2,2,2
479,Tidak untung saya ikut rombongan untuk pergi ke bali sangat membosankan,negative,"Heueuh geuning kuring miluan rombongan ka Bali, bosen pisan.","Tidak, saya ikut rombongan ke Bali, saya sangat bosan.","Ora apik aku melu rombongan menyang Bali, bosen banget.","Tidak baik bagiku ikut rombongan ke Bali, aku bosan sekali.","It's no good that I joined the group to go to Bali, it was very boring.","Tidak baik juga aku ikut rombongan ke Bali, membosankan sekali.",It was not fortunate that I joined the group to go to Bali was very boring,Tidak beruntung saya bergabung dengan grup untuk pergi ke Bali sangat membosankan,,1,1,1,1
